Read_ID	Hap1_Count	Hap2_Count	Other_Count
SRR17981950.18375619	0	33	0
SRR17981950.17740250	0	33	0
SRR17981950.17740252	0	29	1
SRR17981950.17740254	0	29	1
SRR17981950.17740256	1	32	0
SRR17981950.17740258	0	30	3
SRR17981950.17740260	1	30	1
SRR17981950.17740262	2	31	1
SRR17981950.17740264	0	21	0
SRR17981950.17740249	0	31	0
SRR17981950.17740253	2	29	1
SRR17981950.17740255	3	30	1
SRR17981950.17740257	1	27	2
SRR17981950.17740259	0	33	1
SRR17981950.17740261	3	27	1
SRR17981950.17740263	0	32	1
SRR17981950.17740251	0	31	0
SRR17981950.16404969	10	3	4
SRR17981950.16695864	13	2	3
SRR17981950.16695868	14	3	1
SRR17981950.16695870	15	1	0
SRR17981950.16695872	14	2	1
SRR17981950.16695874	18	0	0
SRR17981950.16695876	16	1	0
SRR17981950.16695863	13	3	1
SRR17981950.16695867	15	1	1
SRR17981950.16695869	14	3	0
SRR17981950.16695873	13	4	0
SRR17981950.16695865	15	1	2
SRR17981950.16695871	13	2	2
SRR17981950.16695875	15	0	1
SRR17981950.16695866	15	1	1
SRR17981950.16729435	12	0	1
SRR17981950.16729434	12	1	1
SRR17981950.16729436	13	0	0
SRR17981950.16729437	12	1	0
SRR17981950.16695877	9	2	1
SRR17981950.16404970	5	0	0
SRR17981950.18253533	0	1	0
SRR17981950.17342335	9	0	1
SRR17981950.17342339	8	1	1
SRR17981950.17342341	9	1	0
SRR17981950.17342343	8	1	0
SRR17981950.17342345	10	0	0
SRR17981950.17342347	3	0	0
SRR17981950.17342330	9	1	0
SRR17981950.17342332	8	1	0
SRR17981950.17342334	9	0	1
SRR17981950.17342336	9	0	0
SRR17981950.17342338	10	0	0
SRR17981950.17342342	9	0	1
SRR17981950.17342346	4	1	1
SRR17981950.17342329	8	2	0
SRR17981950.17342333	8	1	1
SRR17981950.17342337	8	0	0
SRR17981950.17342340	9	0	1
SRR17981950.17342331	7	1	1
SRR17981950.17342344	8	1	0
SRR17981950.16729433	7	1	0
SRR17981950.18375623	0	4	0
SRR17981950.16522047	8	1	0
SRR17981950.16522049	9	0	0
SRR17981950.16522051	8	1	0
SRR17981950.16522053	9	0	0
SRR17981950.16522055	8	0	0
SRR17981950.16522057	9	0	0
SRR17981950.16522059	7	0	0
SRR17981950.16522046	8	1	0
SRR17981950.16522052	5	2	0
SRR17981950.16522058	8	1	0
SRR17981950.16522060	8	1	0
SRR17981950.16522050	7	1	1
SRR17981950.16522054	4	1	3
SRR17981950.16522045	8	0	1
SRR17981950.16522048	9	0	0
SRR17981950.16522056	8	1	0
SRR17981950.16522061	9	0	0
SRR17981950.16522044	1	0	0
SRR17981950.18487068	9	0	0
SRR17981950.18487070	8	0	1
SRR17981950.18487072	7	0	0
SRR17981950.18487076	9	0	0
SRR17981950.18487082	6	1	0
SRR17981950.18487073	8	0	0
SRR17981950.18487077	9	0	0
SRR17981950.18487079	8	1	0
SRR17981950.18487083	9	0	0
SRR17981950.18487071	8	1	0
SRR17981950.18487078	8	0	0
SRR17981950.18487084	9	0	0
SRR17981950.18487067	9	0	0
SRR17981950.18487069	8	1	0
SRR17981950.18487081	8	1	0
SRR17981950.18487074	9	0	0
SRR17981950.18487075	8	0	1
SRR17981950.18487080	8	1	0
SRR17981950.18487066	9	0	0
SRR17981950.16944886	0	8	0
SRR17981950.16944888	1	7	0
SRR17981950.16944885	1	5	0
SRR17981950.16944887	1	4	0
SRR17981950.16522062	5	0	0
SRR17981950.18670222	0	6	0
SRR17981950.18670226	0	7	0
SRR17981950.18670228	0	7	0
SRR17981950.18670232	0	7	0
SRR17981950.18670234	0	7	0
SRR17981950.18670225	0	7	0
SRR17981950.18670231	1	6	0
SRR17981950.18670235	0	7	0
SRR17981950.18670230	0	7	0
SRR17981950.18670236	1	2	0
SRR17981950.18670221	0	3	0
SRR17981950.18670223	0	7	0
SRR17981950.18670229	1	5	0
SRR17981950.18670224	1	5	0
SRR17981950.18670227	1	6	0
SRR17981950.18670233	1	6	0
SRR17981950.16729438	1	0	0
SRR17981950.16720480	0	4	0
SRR17981950.16720477	0	4	0
SRR17981950.16720479	0	4	0
SRR17981950.16720478	1	3	0
SRR17981950.16720484	0	3	0
SRR17981950.16720485	2	3	0
SRR17981950.16720481	0	6	0
SRR17981950.16720482	0	5	0
SRR17981950.16944889	0	2	0
SRR17981950.18487085	2	0	0
SRR17981950.16720476	0	4	0
SRR17981950.17710770	0	3	0
SRR17981950.17710769	0	4	0
SRR17981950.17710771	1	3	0
SRR17981950.17710772	0	4	0
SRR17981950.17710768	0	3	1
SRR17981950.17710767	0	4	0
SRR17981950.17024276	0	5	0
SRR17981950.17024277	0	3	0
SRR17981950.20642802	17	1	0
SRR17981950.20642801	13	3	1
SRR17981950.20642804	13	2	1
SRR17981950.20642805	12	2	1
SRR17981950.19586112	23	2	3
SRR17981950.19586111	17	0	0
SRR17981950.19586113	26	1	1
SRR17981950.18836724	25	1	1
SRR17981950.18836726	23	2	3
SRR17981950.18836730	24	3	1
SRR17981950.18836734	26	1	0
SRR17981950.18836738	23	1	1
SRR17981950.18836723	10	0	0
SRR17981950.18836725	24	2	0
SRR17981950.18836729	19	2	5
SRR17981950.18836731	25	1	1
SRR17981950.18836735	21	5	1
SRR17981950.18836737	26	1	0
SRR17981950.18836739	23	2	1
SRR17981950.18836728	23	4	1
SRR17981950.18836740	24	3	0
SRR17981950.18836741	18	7	1
SRR17981950.18836732	24	2	0
SRR17981950.18836733	24	1	1
SRR17981950.18836736	22	4	1
SRR17981950.18836727	24	3	0
SRR17981950.18944276	35	3	3
SRR17981950.18944282	34	3	2
SRR17981950.18944286	35	2	1
SRR17981950.18944277	33	3	3
SRR17981950.18944283	33	1	2
SRR17981950.18944278	32	4	2
SRR17981950.18944281	30	5	2
SRR17981950.18944280	31	5	1
SRR17981950.18944284	29	4	0
SRR17981950.18944285	34	3	2
SRR17981950.18944275	33	2	1
SRR17981950.18944279	33	5	2
SRR17981950.18944287	34	4	0
SRR17981950.20827420	1	40	0
SRR17981950.20827414	3	36	1
SRR17981950.19357296	1	38	0
SRR17981950.19441126	2	31	1
SRR17981950.19357291	0	39	1
SRR17981950.19357293	2	35	0
SRR17981950.19357295	0	35	3
SRR17981950.19357297	1	37	0
SRR17981950.19357301	0	33	0
SRR17981950.19441125	0	36	1
SRR17981950.19441127	1	33	2
SRR17981950.19441133	1	34	2
SRR17981950.19441135	2	31	3
SRR17981950.20827410	1	39	0
SRR17981950.20827412	0	39	2
SRR17981950.21027910	1	20	2
SRR17981950.21275733	1	35	2
SRR17981950.18833799	0	13	0
SRR17981950.19357292	0	38	2
SRR17981950.19357294	1	37	1
SRR17981950.19357298	2	36	1
SRR17981950.19357300	1	34	2
SRR17981950.19441120	1	34	1
SRR17981950.19441122	1	37	0
SRR17981950.19441124	0	34	1
SRR17981950.19441130	0	35	2
SRR17981950.19441132	0	36	1
SRR17981950.19441134	1	33	2
SRR17981950.19441136	2	33	0
SRR17981950.20827409	1	41	0
SRR17981950.20827411	1	38	3
SRR17981950.20827413	0	38	0
SRR17981950.20827415	0	39	2
SRR17981950.20827417	2	38	1
SRR17981950.20827419	2	39	0
SRR17981950.21027909	1	32	1
SRR17981950.21275730	2	26	0
SRR17981950.19441119	0	35	1
SRR17981950.20827416	0	38	2
SRR17981950.20827418	2	39	0
SRR17981950.21275731	1	36	1
SRR17981950.19357299	1	33	2
SRR17981950.19441121	3	33	1
SRR17981950.19441128	1	34	2
SRR17981950.21275732	2	35	4
SRR17981950.19441129	1	34	2
SRR17981950.19441131	2	30	3
SRR17981950.19441137	2	35	0
SRR17981950.21027908	4	28	1
SRR17981950.19441123	4	34	0
SRR17981950.21027907	0	33	1
SRR17981950.21027906	3	25	2
SRR17981950.20642803	11	2	0
SRR17981950.20827408	0	35	1
SRR17981950.20642800	9	0	1
SRR17981950.21275734	1	3	0
SRR17981950.19295721	27	5	4
SRR17981950.19295722	35	2	2
SRR17981950.19295724	26	6	7
SRR17981950.19295720	7	1	0
SRR17981950.19295727	2	1	0
SRR17981950.19295726	22	3	2
SRR17981950.19295725	29	0	5
SRR17981950.19295723	35	2	2
SRR17981950.19441138	0	1	0
SRR17981950.18944274	3	0	0
SRR17981950.21067324	42	1	1
SRR17981950.21067326	23	1	1
SRR17981950.21067323	6	0	0
SRR17981950.21067325	37	3	2
SRR17981950.21274997	3	38	2
SRR17981950.21274999	3	33	7
SRR17981950.21275003	0	43	0
SRR17981950.21275007	0	41	1
SRR17981950.21275009	2	37	3
SRR17981950.21275000	3	33	3
SRR17981950.21275006	4	38	2
SRR17981950.21275005	3	39	3
SRR17981950.21275011	2	35	2
SRR17981950.21275004	0	41	3
SRR17981950.21275001	1	40	1
SRR17981950.21274998	1	40	1
SRR17981950.21275008	3	36	2
SRR17981950.21275010	3	37	3
SRR17981950.21274996	1	40	0
SRR17981950.21275002	1	40	2
SRR17981950.21274995	3	36	3
SRR17981950.19999893	38	2	1
SRR17981950.19999895	40	0	1
SRR17981950.19999892	36	3	1
SRR17981950.19999891	37	3	0
SRR17981950.19999890	2	1	0
SRR17981950.19999894	34	5	1
SRR17981950.21275012	3	21	1
SRR17981950.21595771	0	29	0
SRR17981950.21595775	1	27	0
SRR17981950.21595781	0	27	1
SRR17981950.21595770	0	28	0
SRR17981950.21595772	1	29	0
SRR17981950.21595774	1	28	0
SRR17981950.21595776	1	28	0
SRR17981950.21595778	1	25	2
SRR17981950.21595780	1	27	0
SRR17981950.21595773	0	28	1
SRR17981950.21595779	1	26	0
SRR17981950.21595777	0	28	1
SRR17981950.18925306	21	1	0
SRR17981950.18925308	17	1	2
SRR17981950.18925301	21	1	0
SRR17981950.18925303	21	1	0
SRR17981950.18925305	18	2	1
SRR17981950.18925309	20	1	0
SRR17981950.18925311	18	1	0
SRR17981950.18925302	22	0	1
SRR17981950.18925314	18	1	3
SRR17981950.18925316	19	1	0
SRR17981950.18925307	20	1	1
SRR17981950.18925310	21	1	0
SRR17981950.18925313	19	1	2
SRR17981950.18925304	19	1	1
SRR17981950.18925312	17	1	1
SRR17981950.18925315	16	4	1
SRR17981950.18925317	8	3	2
SRR17981950.21123435	9	3	0
SRR17981950.18925318	6	3	1
SRR17981950.19999896	2	1	0
SRR17981950.20724533	10	0	0
SRR17981950.20724535	9	1	0
SRR17981950.20724539	10	0	0
SRR17981950.20724541	10	0	0
SRR17981950.20724532	10	0	0
SRR17981950.20724534	10	0	0
SRR17981950.20724536	7	1	1
SRR17981950.20724537	9	1	0
SRR17981950.20724543	10	0	0
SRR17981950.20724538	8	2	0
SRR17981950.20724540	8	1	1
SRR17981950.20724542	8	1	1
SRR17981950.20357355	9	1	0
SRR17981950.20357359	8	1	0
SRR17981950.20357361	9	1	0
SRR17981950.20357363	9	1	0
SRR17981950.20357365	9	0	1
SRR17981950.20357354	9	1	0
SRR17981950.20357356	8	0	2
SRR17981950.20357358	10	0	0
SRR17981950.20357362	7	3	0
SRR17981950.20357364	8	1	0
SRR17981950.20357366	9	1	0
SRR17981950.20357368	8	1	0
SRR17981950.20357367	9	0	0
SRR17981950.20357360	9	1	0
SRR17981950.20357369	7	1	0
SRR17981950.20357357	9	0	0
SRR17981950.19903642	0	0	1
SRR17981950.20956199	0	7	0
SRR17981950.19172556	8	0	1
SRR17981950.18925300	1	0	0
SRR17981950.19622648	0	4	0
SRR17981950.19172555	6	0	1
SRR17981950.18953836	0	7	1
SRR17981950.18953840	0	8	0
SRR17981950.18953842	1	7	0
SRR17981950.18953844	0	1	0
SRR17981950.18953833	0	8	0
SRR17981950.18953835	0	8	0
SRR17981950.18953837	0	7	0
SRR17981950.18953841	0	8	0
SRR17981950.18953843	0	7	0
SRR17981950.18953838	0	8	0
SRR17981950.18953839	1	7	0
SRR17981950.18953832	0	8	0
SRR17981950.18953834	0	8	0
SRR17981950.18953831	0	8	0
SRR17981950.21595769	0	1	0
SRR17981950.20357353	6	1	0
SRR17981950.20724531	6	0	0
SRR17981950.19164764	6	1	1
SRR17981950.21543545	0	4	0
SRR17981950.19675380	2	7	1
SRR17981950.19675385	2	8	0
SRR17981950.19675378	0	9	0
SRR17981950.19675377	1	8	1
SRR17981950.19675381	1	8	0
SRR17981950.19675383	1	8	0
SRR17981950.19675387	0	7	2
SRR17981950.19675376	0	3	1
SRR17981950.19675382	0	10	0
SRR17981950.19675388	2	6	1
SRR17981950.19675389	1	7	1
SRR17981950.19675379	1	8	0
SRR17981950.19675386	0	10	0
SRR17981950.19675384	0	8	1
SRR17981950.19874884	0	9	0
SRR17981950.19874886	0	10	0
SRR17981950.19874890	0	10	0
SRR17981950.19874881	0	1	0
SRR17981950.19874883	0	10	0
SRR17981950.19874885	0	7	2
SRR17981950.19874887	1	8	0
SRR17981950.19874889	0	10	0
SRR17981950.19874891	0	9	1
SRR17981950.19874882	1	8	1
SRR17981950.19874892	0	2	0
SRR17981950.19874888	0	9	0
SRR17981950.19522168	8	0	0
SRR17981950.19522170	7	2	0
SRR17981950.19522176	8	0	0
SRR17981950.19522178	8	0	0
SRR17981950.19522180	5	1	2
SRR17981950.19522167	7	0	1
SRR17981950.19522169	6	1	1
SRR17981950.19522171	8	1	0
SRR17981950.19522173	8	0	0
SRR17981950.19522175	9	0	0
SRR17981950.19522174	9	0	0
SRR17981950.19522179	7	2	0
SRR17981950.19522166	9	0	0
SRR17981950.19522177	8	1	0
SRR17981950.19522165	7	1	0
SRR17981950.19522172	9	0	0
SRR17981950.18953830	0	1	0
SRR17981950.20430773	0	9	0
SRR17981950.20430774	0	2	0
SRR17981950.21543546	0	2	0
SRR17981950.19522181	6	1	1
SRR17981950.21223073	2	6	0
SRR17981950.21223075	0	7	1
SRR17981950.21223072	0	7	0
SRR17981950.21223074	0	8	0
SRR17981950.21283520	11	0	2
SRR17981950.19431656	7	0	0
SRR17981950.19431658	6	1	0
SRR17981950.19431660	6	0	1
SRR17981950.19431662	6	0	0
SRR17981950.19431664	7	0	0
SRR17981950.19431666	7	0	0
SRR17981950.19431668	5	1	1
SRR17981950.19431670	5	1	1
SRR17981950.19431672	6	1	0
SRR17981950.19431674	7	0	0
SRR17981950.19431676	5	1	0
SRR17981950.19431653	6	0	0
SRR17981950.19431655	6	0	1
SRR17981950.19431665	7	0	0
SRR17981950.19431671	7	0	0
SRR17981950.19431675	7	0	0
SRR17981950.19431659	7	0	0
SRR17981950.19431667	7	0	0
SRR17981950.19431669	7	0	0
SRR17981950.19431661	7	0	0
SRR17981950.19431654	7	0	0
SRR17981950.19431663	6	1	0
SRR17981950.19431657	7	0	0
SRR17981950.19431673	6	0	0
SRR17981950.20430772	0	7	0
SRR17981950.20915796	0	6	0
SRR17981950.20915798	0	5	0
SRR17981950.20915795	0	6	0
SRR17981950.20915797	0	5	0
SRR17981950.19675390	0	4	0
SRR17981950.21223076	0	4	0
SRR17981950.21568571	0	4	0
SRR17981950.21568559	0	4	0
SRR17981950.21568561	0	3	0
SRR17981950.21568563	0	3	0
SRR17981950.21568565	0	4	0
SRR17981950.21568567	0	4	0
SRR17981950.21568573	0	4	0
SRR17981950.21568575	1	3	0
SRR17981950.21568558	0	4	0
SRR17981950.21568560	1	3	0
SRR17981950.21568562	0	4	0
SRR17981950.21568564	1	2	0
SRR17981950.21568566	0	4	0
SRR17981950.21568568	0	3	0
SRR17981950.21568570	0	4	0
SRR17981950.21568569	0	2	0
SRR17981950.21568572	0	3	1
SRR17981950.21568574	0	4	0
SRR17981950.19522164	1	0	0
SRR17981950.21318738	1	0	0
SRR17981950.21318735	1	0	0
SRR17981950.21318737	1	0	0
SRR17981950.21318736	1	0	0
SRR17981951.1952868	23	3	0
SRR17981951.1952874	25	1	1
SRR17981951.1952867	22	2	1
SRR17981951.1952869	24	2	1
SRR17981951.1952875	20	5	2
SRR17981951.1952877	23	2	2
SRR17981951.1952870	22	2	2
SRR17981951.1952872	20	4	2
SRR17981951.1952866	24	0	2
SRR17981951.1952865	22	3	1
SRR17981951.1952871	20	5	2
SRR17981951.1952864	27	0	0
SRR17981951.1952873	22	5	1
SRR17981951.1952876	23	2	0
SRR17981951.279065	0	28	0
SRR17981951.307465	1	25	1
SRR17981951.307467	1	22	2
SRR17981951.762545	0	33	3
SRR17981951.762547	2	34	0
SRR17981951.762549	2	31	1
SRR17981951.279066	1	27	0
SRR17981951.307466	1	26	0
SRR17981951.307468	0	26	0
SRR17981951.762546	0	37	1
SRR17981951.762548	3	34	0
SRR17981951.762550	1	37	0
SRR17981951.762554	2	34	1
SRR17981951.279069	1	26	0
SRR17981951.307469	0	4	0
SRR17981951.762551	3	34	0
SRR17981951.307464	0	18	0
SRR17981951.762552	0	34	2
SRR17981951.279067	1	27	0
SRR17981951.762544	0	35	2
SRR17981951.279068	0	28	0
SRR17981951.762553	1	33	3
SRR17981951.762555	0	35	2
SRR17981951.1310531	2	46	1
SRR17981951.1310530	0	24	0
SRR17981951.518551	35	2	0
SRR17981951.518553	32	2	1
SRR17981951.518550	11	2	0
SRR17981951.518552	33	3	2
SRR17981951.1147099	2	53	2
SRR17981951.1147107	0	48	2
SRR17981951.1147109	2	51	1
SRR17981951.1147111	1	31	0
SRR17981951.1147096	1	31	0
SRR17981951.1147098	1	54	1
SRR17981951.1147100	1	57	1
SRR17981951.1147102	1	58	1
SRR17981951.1147104	1	57	1
SRR17981951.1147106	1	54	2
SRR17981951.1147108	3	50	3
SRR17981951.1147110	2	53	2
SRR17981951.1147101	1	58	0
SRR17981951.1147105	2	58	0
SRR17981951.1147103	2	54	3
SRR17981951.1147097	0	54	5
SRR17981951.762556	1	29	1
SRR17981950.22147074	37	5	1
SRR17981950.22147073	48	4	4
SRR17981950.21893394	0	57	2
SRR17981951.1914551	2	49	1
SRR17981951.1914553	0	51	3
SRR17981951.1914555	1	47	4
SRR17981951.1914561	2	48	3
SRR17981951.1914550	0	51	1
SRR17981951.1914554	1	52	1
SRR17981951.1914556	2	47	1
SRR17981951.1914558	3	45	4
SRR17981951.1914562	1	48	3
SRR17981951.1914564	2	52	0
SRR17981951.1914566	1	49	3
SRR17981951.1914563	1	49	2
SRR17981951.1914565	0	49	3
SRR17981951.1914557	2	51	0
SRR17981951.1914552	0	47	2
SRR17981951.1914560	1	51	1
SRR17981951.1914559	0	53	1
SRR17981951.279070	0	5	0
SRR17981950.21979981	40	1	2
SRR17981950.21979983	39	4	0
SRR17981950.21979989	35	5	1
SRR17981950.21979993	11	1	2
SRR17981950.21979980	33	2	1
SRR17981950.21979982	42	1	2
SRR17981950.21979984	39	2	3
SRR17981950.21979986	37	1	2
SRR17981950.21979988	44	0	1
SRR17981950.21979987	37	5	1
SRR17981950.21979985	40	1	3
SRR17981950.21979990	40	3	1
SRR17981950.21979992	37	3	4
SRR17981950.21979991	33	6	1
SRR17981951.1653262	39	0	2
SRR17981951.1653263	26	0	1
SRR17981951.1914549	2	25	0
SRR17981950.21893395	1	25	3
SRR17981951.2013144	0	20	1
SRR17981951.1532163	1	39	1
SRR17981951.1532162	2	40	1
SRR17981951.1532161	1	2	0
SRR17981951.1532164	0	42	3
SRR17981951.2013143	0	16	1
SRR17981950.21819901	28	3	3
SRR17981950.21819904	28	2	1
SRR17981950.21819903	24	6	3
SRR17981950.21819902	31	0	4
SRR17981950.22147072	14	1	0
SRR17981951.1882186	18	0	0
SRR17981950.21893126	22	2	1
SRR17981950.21893130	20	1	4
SRR17981950.21893125	20	1	1
SRR17981950.21893127	20	2	1
SRR17981950.21893129	18	3	2
SRR17981950.21893131	20	4	0
SRR17981950.21893128	17	1	3
SRR17981950.21893132	14	0	2
SRR17981950.21867187	1	5	0
SRR17981951.1532165	1	22	1
SRR17981951.1863680	2	15	2
SRR17981951.1863682	1	18	2
SRR17981951.1863684	2	16	3
SRR17981951.1863683	1	18	2
SRR17981951.1863679	2	18	1
SRR17981951.1863681	3	19	0
SRR17981951.1653261	5	1	0
SRR17981951.713520	8	0	0
SRR17981951.713521	17	1	0
SRR17981951.713523	14	2	0
SRR17981951.713525	14	3	0
SRR17981951.713524	14	1	0
SRR17981951.713522	16	1	0
SRR17981951.916727	15	2	0
SRR17981951.916724	14	2	2
SRR17981951.916725	13	1	3
SRR17981951.916722	11	4	0
SRR17981951.916726	13	2	1
SRR17981951.916723	17	1	1
SRR17981951.445525	16	0	1
SRR17981951.445527	16	1	0
SRR17981951.445531	16	1	1
SRR17981951.445524	16	2	0
SRR17981951.445526	18	0	0
SRR17981951.445530	16	1	0
SRR17981951.445529	15	2	1
SRR17981951.445528	17	1	0
SRR17981951.609532	0	17	0
SRR17981950.21819905	11	2	0
SRR17981951.609531	0	17	0
SRR17981951.445523	11	0	1
SRR17981951.1159685	0	14	0
SRR17981951.1159687	0	14	0
SRR17981951.1159689	0	14	0
SRR17981951.1159691	0	13	1
SRR17981951.1159693	0	14	0
SRR17981951.1159695	0	13	1
SRR17981951.1159697	2	11	1
SRR17981951.1159684	0	14	0
SRR17981951.1159686	0	14	0
SRR17981951.1159688	0	14	0
SRR17981951.1159690	1	13	0
SRR17981951.1159692	0	14	0
SRR17981951.1159694	1	12	1
SRR17981951.1159698	0	14	0
SRR17981951.1159696	0	14	0
SRR17981951.1159699	0	7	0
SRR17981951.916728	11	2	0
SRR17981951.1048474	6	0	0
SRR17981951.1048473	8	3	1
SRR17981951.916721	9	1	1
SRR17981951.1863685	0	3	1
SRR17981951.609530	0	7	0
SRR17981951.445532	4	0	0
SRR17981951.713526	3	1	0
SRR17981950.21893124	1	0	0
SRR17981951.2006085	9	0	0
SRR17981951.2006084	8	0	1
SRR17981951.2006081	8	0	0
SRR17981951.2006083	10	0	0
SRR17981951.2006080	2	0	0
SRR17981951.2006082	10	0	0
SRR17981951.2006086	6	0	0
SRR17981951.435379	0	9	0
SRR17981951.435374	0	9	0
SRR17981951.435376	0	9	0
SRR17981951.435378	1	8	0
SRR17981951.435382	1	8	0
SRR17981951.435377	0	8	0
SRR17981951.435383	0	9	0
SRR17981951.435384	1	7	0
SRR17981951.435380	0	8	1
SRR17981951.435373	0	1	0
SRR17981951.435381	0	9	0
SRR17981951.435375	0	8	0
SRR17981951.435385	0	7	1
SRR17981951.1899982	0	7	0
SRR17981951.1899981	0	7	0
SRR17981951.1899986	0	7	0
SRR17981951.1899988	0	6	0
SRR17981951.1899992	0	5	0
SRR17981951.1899983	0	5	2
SRR17981951.1899985	1	6	0
SRR17981951.1899987	0	7	0
SRR17981951.1899989	0	7	0
SRR17981951.1899991	0	7	0
SRR17981951.1899993	0	7	0
SRR17981951.1899994	0	3	0
SRR17981951.1899990	0	7	0
SRR17981951.1899984	0	6	1
SRR17981951.1979842	5	0	1
SRR17981951.1979843	5	0	0
SRR17981951.1979837	4	1	0
SRR17981951.1979841	5	1	0
SRR17981951.1979839	5	1	0
SRR17981951.1979844	4	1	1
SRR17981951.1979838	3	1	2
SRR17981951.1979840	5	2	0
SRR17981951.1894439	5	0	0
SRR17981951.1894440	4	0	1
SRR17981951.1894442	5	0	0
SRR17981951.1894438	4	0	1
SRR17981951.1894443	4	0	0
SRR17981951.1894441	5	0	0
